author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,videoId,voteCount,sentiment,sentiment_confidence
@pastelgoth21,False,UgyUGyU63yAxlrYmPsl4AaABAg,FINALLY MAIN STORY UPDATES!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,184,POSITIVE,0.9950568675994873
@deltimadelgado2478,False,UgytXfGEtl9iA9rcLlJ4AaABAg,OH YES 😼😼😼,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9997894167900085
@gemusical29,False,UgzpvD5hfyN7dy4Mzvx4AaABAg,IM SO EXCITED !! MY TWO MAINSSSSSSSS MY MANS 😭,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,15,NEGATIVE,0.969471275806427
@simpy_weeb,False,UgybHhupKu5gAzkL1Fl4AaABAg,Omgggg yeaaaahhhh,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9912005066871643
@passyrine,False,UgyfqdhgdQNWTilk2sx4AaABAg,OMGGG ITS PART OF THE MAIN STORY ARE YOU KIDDING ME,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),1,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,91,NEGATIVE,0.997022807598114
@Aaaria00_,False,UgxUAKPpN0CS86N4aEh4AaABAg,EH- ZAYNEEE MY HUSBAND..?!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9226963520050049
@cassieminoz9608,False,Ugyu0cE-TwNi7RgcmFN4AaABAg,Oh my gosh 😊 I'm going to have a heart attack for this for real😅😂❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.99943608045578
@goodperson3412,False,UgxrtSc7H08qqt9Fzmx4AaABAg,Omgggg,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9797434210777283
@cacaocrispi,False,UgwR_wI1bqXnmnF9Cul4AaABAg,DIOS MIOOOOOOO WUE BENDICIOOOOOOOOONNN,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9894014000892639
@stlawbeyyi,False,UgzyIOtuU0Nh9VfPR-d4AaABAg,MAIN STORY!!! MY MANNN 😭,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,3,NEGATIVE,0.997183620929718
@ladywolf07,False,Ugygwi7yzKNH_7MXW994AaABAg,AAAHHHHHHH ❤❤❤❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9961632490158081
@V.blueParasol,False,UgzU2weZaz57aPOgfaR4AaABAg,OMG WHAT,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9829257726669312
@Sun.n.y.,False,UgyCy9v4zUqXOC23JCd4AaABAg,"HOLY MOLY, THEVE BEEN COOKING AGAIN A STORY UPDATTEE",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,297,NEGATIVE,0.9684910774230957
@syluselamordemivida,False,UgwkIKM9Bh675w_pHAx4AaABAg,Sylus te amoooooooooooo ❤❤❤❤❤❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9952113032341003
@Sky-k2x7f,False,UgzIPdWfSfo7CKPd32h4AaABAg,THIS IS SO PEAK,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9962326884269714
@salsaluvs,False,UgyP9XN7SZC5n9nnC9N4AaABAg,ZAYNE WITH THE GLOCK ????,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9493923783302307
@YukoThv00,False,UgwIx91gaKqduO71BHR4AaABAg,QUE ES ESTOOO 😭♥️♥️,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9939154982566833
@Zaylene,False,UgwRVlkePXavaFC2F8p4AaABAg,YAYAYAY,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9939847588539124
@ahmadrunningwild85,False,UgyfqdhgdQNWTilk2sx4AaABAg.AICnZMbvymzAID2IgX1ysl,That's a good thing. Means it's permanent🫠,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgyfqdhgdQNWTilk2sx4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,7,POSITIVE,0.9990713596343994
@SammiZ_0,False,Ugzqro-Ig8hfdgBQaf94AaABAg,OMG SYLUS.,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9731168746948242
@Kan_cos,False,UgwYXvCh4YNhYSPmkQB4AaABAg,Gostei kkkk,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.8782239556312561
@Ringochan211,False,Ugys9FeP0RjYDNeA1cl4AaABAg,❤❤❤❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9987941980361938
@butterflyangelset,False,UgwMZwKHIRdkcenjAWR4AaABAg,TWEAKINGGGGGG,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9855548143386841
@XenBaker404,False,UgznDm7Gp7Rgoe8Tfyp4AaABAg,HOLY SHIT???,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9968234300613403
@harukoyoshizawa3209,False,UgxEpY4wSkAIddGwOZR4AaABAg,wow update main story,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.9994751811027527
@aldinetteart,False,UgwInZZM1eX8hC858dZ4AaABAg,DADDY SYLUS AHHHHHHHHHHHHH AMÉN 🛐💖🛐💖🛐💖🛐💖🛐💖🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9053340554237366
@mani393,False,UgyfoPI3LRb1uDOuIih4AaABAg,I don't know what to think 😂 but I want zayne,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9987872242927551
@zuzuiremsdkkkmx44,False,UgyiGBoReDM1Zrm5L7N4AaABAg,What tttt omgffff,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9933314919471741
@icethernity,False,UgwiJWFoLHn6p2d3KXR4AaABAg,THEY ARE SO FCKIN HOTTTTT😭😭😭🔥🔥🔥,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9668214321136475
@godleigh2316,False,Ugxpv_ZfCeekrhX5_uF4AaABAg,"God damn it, GOD DAMN IT, well... bye bye my salary
At least we get something free :3",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9786412119865417
@butmamaiminlovewithacrimin9381,False,UgxKullKIBUO9dbXwtV4AaABAg,O MYGAWD,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.5815798044204712
@wiwikdesiantini8867,False,UgyeH5LWP7GCXPC-2XB4AaABAg,OMG MY BABY !!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9140015244483948
@nathmiranda9996,False,UgweKCfnd4p8TOcq1iF4AaABAg,PERO QUEEEEEEEEEEEEEE?????!!!!!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9773049354553223
@tengtabungaa,False,UgxU1lnZF4FINyFxILB4AaABAg,Wait what?! Zaddies?!! 😳🫶,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9970947504043579
@Macaroon-One-and-Only,False,Ugz2sNgphBAtHMj8EmF4AaABAg,AHHHH MY TWO FAVORITES!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,1,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,32,POSITIVE,0.9978603720664978
@cassie.k007,False,UgyRp1CEA-9Sd8tLPgZ4AaABAg,OMGGGG OMGGGG????,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9890897870063782
@ying-gege6010,False,UgwgzZN59qMPj1ACie94AaABAg,OMG OMG OMG,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9944779872894287
@i4Ghost,False,UgwH5ps-f6mauXVzIKN4AaABAg,yo,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9966350197792053
@oczaviasierra2944,False,UgxSlx3sODVx5DtCpkV4AaABAg,This made my day better 🥰,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,30,POSITIVE,0.9996376037597656
@revlisstride1647,False,Ugz2sNgphBAtHMj8EmF4AaABAg.AICnV_HOK5wAICo6aAFy-x,Same 🥳,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,Ugz2sNgphBAtHMj8EmF4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,4,NEGATIVE,0.9888209104537964
@aru.s04,False,UgyyN7Fm92enkIboh2F4AaABAg,MAFIA MEN,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9645407199859619
@fufuball7379,False,UgwLwKkWeqPPNRpsBAZ4AaABAg,IH MY LORD,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9506493806838989
@Kan_cos,False,UgwbI1qigLDcOgxlBn54AaABAg,😮😮,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9740643501281738
@makiqyysh,False,UgzagT4Cwlq-1FaVNhB4AaABAg,They looked much hotter!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.9483830332756042
@leyra_rainyyy,False,UgxGz9Ev_1C7KFllW1J4AaABAg,"FINALLY!!!!!!!!! There all crying on titktok for the ""myths"" in LAD😅",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9807018637657166
@Jubbano,False,Ugzrime6-nPyGtlRjb94AaABAg,AAAAAAAA OMGGG THEY BOTH LOOK SO GOOD WTHH 😩😩 I’m gonna grind this update within one minute.,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,103,NEGATIVE,0.9951969981193542
@passyrine,False,Ugw1PpTBbfaFUD_U3bR4AaABAg,WHAT THE HELLY 😊,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.999675989151001
@afiqahsubri327,False,UgyOtD9HD982wcKR03F4AaABAg,first,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9977535605430603
@breyonnaforbes9182,False,UgwM37OufQvAF8dL2GJ4AaABAg,Nooo i can’t even play love and deep space,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9981155395507812
@mia.miaumiau,False,Ugw9TyjZzJ1MeMhj5_V4AaABAg,FAST AND FURIOUS WITH SYLUS??? REAL HOT GIRL SHIT,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9533590078353882
@mani393,False,UgzzK8vPkqmJFDSEbrd4AaABAg,"Mmmmmm, okay?",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9991979002952576
@Velerra,False,UgxUEVaei_x5VBQIJRZ4AaABAg,WHAT IS THIS,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.8814826011657715
@lee_jeoh,False,UgypireNh6Wz7HlKwcR4AaABAg,As a Sylus and Zayne girlie....I'LL TAKE BOTH!! 😌❤️😩,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,14,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1000,POSITIVE,0.992771327495575
@larriespanola7248,False,Ugyds6M20hTYL26bNtl4AaABAg,I'M DEFINITELY GETTING THIS,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,1,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,4,POSITIVE,0.999663233757019
@l454511,False,UgzLOLDoQbSJs5HpnLZ4AaABAg,DAMN THATS FIRE,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9413120746612549
@Malena-fz8yr,False,UgxCeMEtKaxrXhAa3qN4AaABAg,QUE,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.697881817817688
@nyuuyu,False,Ugzhi4KCAU-oraZqqg94AaABAg,FIRST? OMG EVERYTHING FOR SYLUS,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,7,NEGATIVE,0.9782676696777344
@uvw_9,False,Ugxz0b0S16dAPUp9G6t4AaABAg,WHAT'S HAPPENING,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9980621933937073
@CBLovesNamie,False,Ugy9ELJwCBq8udNvo4J4AaABAg,DADDIIIEEEEES,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9506404399871826
@diamonddvst,False,UgzIZMPpAPor1FDCyN54AaABAg,ZAYNE COME TO MAMA!!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9975020289421082
@miyvkiii,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAICo83ErK3t,"YESYESYES, WE ARE GETTING FED WELL",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,20,POSITIVE,0.9923238754272461
@massy.kml1682,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAID0M6eBIDl,I'm so happy that this is the main story!! if it was a card of them 2 I would have cried my wallet🤣,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,14,POSITIVE,0.9979963898658752
@miyvkiii,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAID1TWv55FK,@ ONG… the spring event got me being broke enough 😭😭,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,7,NEGATIVE,0.992860734462738
@massy.kml1682,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAID3I93Clk_, @miyvkiii  they are rich but it is up us to pay for everything. Our husbands exploits us😒,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,5,NEGATIVE,0.6759573817253113
@lee_jeoh,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAID5Jn66tBq,@miyvkiii  I got Zayne and I couldn't get another 😭 am broke too,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,3,NEGATIVE,0.9904864430427551
@miyvkiii,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAID5nirhs4y, @massy.kml1682  literally.. im slaving away farming for them.. n swiping the card recently 🧎‍♀️,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,0,NEGATIVE,0.997755229473114
@miyvkiii,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAID5sX6ZwDd, @lee_jeoh  I GOT SO LUCKY N GOT both in 80 pulls..,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,0,POSITIVE,0.9975893497467041
@LuciConrad-g3b,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAID7wmy79b0,Finally we get this I’ve been waiting for this my prayers have been answered,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,2,NEGATIVE,0.5601248145103455
@mammonthegreed,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAIDKJcEAPuv,Yassss 👌🤧,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,4 weeks ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,1,NEGATIVE,0.983368456363678
@sakura_chan70,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAIDUM80Efp-,SAME!! 🔥🔥🔥❤️‍❤️‍🩵🩵,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,4 weeks ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,0,POSITIVE,0.9970734119415283
@ritutyagi79,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAIDVTP8QN1t,Bro I would literally take them all Zayne Sylus Rafayel Caleb Xavier ALL OF THEM 💀,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,4 weeks ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,0,NEGATIVE,0.9888796806335449
@melissagee227,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAIDWkUmUCDq,SAMEE AHHHH!!!!!!!🤩🤩🤩🤩🤩🤩,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,4 weeks ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,1,NEGATIVE,0.9925244450569153
@soyunlobo08,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAIDsO_OL_qp,At the same damn time,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,4 weeks ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,2,NEGATIVE,0.9884794354438782
@LittlePine-98,False,UgypireNh6Wz7HlKwcR4AaABAg.AICnUQYwP2tAIE263LJlUs,YES OMG YES 😭,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,4 weeks ago,0,UgypireNh6Wz7HlKwcR4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,0,NEGATIVE,0.960536777973175
@krittikahegde4827,False,Ugyds6M20hTYL26bNtl4AaABAg.AICnUGHwqI5AICnjBMgq4n,Seems like main story update,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,Ugyds6M20hTYL26bNtl4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,1,POSITIVE,0.5998919010162354
@PranathaAnvaya,False,UgwoxhWopSWs0JMjW8x4AaABAg,OMG???,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9753731489181519
@kitkitten-ez5xr,False,UgxBTHDJ1iEqs__nQod4AaABAg,SYLUS,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.8923391103744507
@Markie-eee,False,Ugw-zpYjd1jwltVM4yp4AaABAg,WHAT IS THIS OMGMGMRMF,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9957072734832764
@hyuckrays,False,UgxAENFsPodzZ0MtpHJ4AaABAg,the storage space increase is gonna be crazy,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,20,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,745,POSITIVE,0.7271497249603271
@amorel1a,False,Ugwx-0uDaZVTPMN4uNd4AaABAg,OMGGG,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9926196932792664
@MoonLight-el2ye,False,UgzqyNAz-KKQSMAY_hd4AaABAg,WHAT IS THIS???,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.8814826011657715
@V_Ali104,False,Ugx5TzH9VCDGnZOjDO14AaABAg,OMG SYLUS SO GOT ME IN THE BEGINNING,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,82,POSITIVE,0.9513614773750305
@camielpostedeluz9574,False,UgyxVfcqXJpyn0Rcg4F4AaABAg,"UUFFF, SIIIII
MIS DOS AMORESS",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9967796206474304
@NInGTInG257,False,UgyspNc5r2clre9De0J4AaABAg,THEY DELIVERED AGAIN?!!!!? AHHHHHHH I'M BREAKING OUT OF THE CAGE GRRRRRR,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,830,NEGATIVE,0.9596313834190369
@soggisockz,False,UgzItreOFfyGcaab0ex4AaABAg,WHY DOES ZAYNE HAVE A GUN??,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.996972918510437
@Jossecari,False,UgwpyUNQ5Ko8EOtJjTp4AaABAg,WHAAAAAT?,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9882863163948059
@okinxbu,False,Ugy8X3CEolHCEhV_TRh4AaABAg,I hear something purring….,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9985296726226807
